2024-02-13 14:43:18,542: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-13 14:43:19,971: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-13 14:43:19,974: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:43:19,976: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-13 14:43:19,976: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 14:43:19,978: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:43:19[0m
2024-02-13 14:43:19,978: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:19,993: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:21,649: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-13 14:43:21,654: root: INFO: [34mTrading iteration ended at 2024-02-13 14:43:21[0m
2024-02-13 14:43:21,654: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-13 14:43:21,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:21,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:21,656: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-13 14:43:21,656: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-13 14:43:21,656: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-02-13 14:43:21,656: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-13 14:43:21,660: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:43:21,662: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-13 14:43:21,662: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-13 14:43:21,664: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-13 14:43:21,664: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-13 14:43:21,664: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:21,665: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:21,665: root: INFO: limit order of | 106.0 SPY sell | at price $563.3879882812499 with status unprocessed was canceled.
2024-02-13 14:43:21,667: root: INFO: [32mFilled Transaction: sell 106.0 of SPY at 469.48999023 USD per share[0m
2024-02-13 14:43:21,668: root: INFO: limit order of | 106.0 SPY sell | at price $446.01549072265624 with status unprocessed was filled
2024-02-13 14:43:21,668: root: INFO: Position 0.000000 shares of SPY liquidated
2024-02-13 14:43:21,672: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-13 14:43:21,673: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-13 14:43:21,674: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-13 14:43:21,675: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-13 14:43:21,676: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:43:21,677: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-13 14:43:21,677: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 14:43:21,680: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:43:21[0m
2024-02-13 14:43:21,680: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:21,681: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:43:21,681: root: INFO: [34mTrading iteration ended at 2024-02-13 14:43:21[0m
2024-02-13 14:43:21,682: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:43:21,683: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
