2024-02-13 14:54:54,703: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-13 14:54:56,086: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-13 14:54:56,089: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:54:56,090: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-13 14:54:56,090: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 14:54:56,092: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:54:56[0m
2024-02-13 14:54:56,092: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:54:56,104: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:54:57,651: root: INFO: [34mTrading iteration ended at 2024-02-13 14:54:57[0m
2024-02-13 14:54:57,652: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:54:57,653: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-13 14:54:57,654: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-13 14:54:57,654: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:54:57[0m
2024-02-13 14:54:57,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:54:57,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:00,000: root: INFO: [34mTrading iteration ended at 2024-02-13 14:55:00[0m
2024-02-13 14:55:00,002: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:55:00,004: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-13 14:55:00,004: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-13 14:55:00,006: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-13 14:55:00,007: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-13 14:55:00,008: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-13 14:55:00,008: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-13 14:55:00,009: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-13 14:55:00,010: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:55:00,011: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-13 14:55:00,011: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 14:55:00,012: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:55:00[0m
2024-02-13 14:55:00,012: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:00,016: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:01,443: root: INFO: [34mTrading iteration ended at 2024-02-13 14:55:01[0m
2024-02-13 14:55:01,445: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:55:01,445: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-13 14:55:01,445: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-13 14:55:01,446: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:55:01[0m
2024-02-13 14:55:01,446: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:01,447: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:03,045: root: INFO: [34mTrading iteration ended at 2024-02-13 14:55:03[0m
2024-02-13 14:55:03,046: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:55:03,047: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-02-13 14:55:03,047: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-13 14:55:03,048: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:55:03[0m
2024-02-13 14:55:03,048: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:03,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:04,187: root: INFO: [34mTrading iteration ended at 2024-02-13 14:55:04[0m
2024-02-13 14:55:04,188: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:55:04,189: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-02-13 14:55:04,189: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-13 14:55:04,190: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:55:04[0m
2024-02-13 14:55:04,190: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:04,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:05,571: root: INFO: [34mTrading iteration ended at 2024-02-13 14:55:05[0m
2024-02-13 14:55:05,572: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:55:05,573: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-02-13 14:55:05,573: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-13 14:55:05,574: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-13 14:55:05[0m
2024-02-13 14:55:05,574: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:05,575: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:55:06,689: root: INFO: [34mTrading iteration ended at 2024-02-13 14:55:06[0m
2024-02-13 14:55:06,692: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:55:06,693: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-02-13 14:55:06,693: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-13 14:55:06,694: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-13 14:55:06,697: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-13 14:55:06,698: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-13 14:55:06,698: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-13 14:55:06,699: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-13 14:55:06,700: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:55:06,701: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-13 14:55:06,701: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
